"Backdoors cannot be designed as ______________","the hidden part of a program","as a part of Trojans","embedded code of the firmware","embedded with anti-malware","d"
"Backdoors are also known as ______________","Malware-doors","Trojan-backups","Front-doors","Trapdoors","d"
"__________ is a powerful RAT build using the language Delphi 7.","Stuxnet","T-Bomb","Beast","Zeus","c"
"Which of the following is a remote Trojan?","Troya","DaCryptic","BankerA","Game-Troj","a"
"Botnets are managed by ______________","Bot-holders","Bot-herders","Bot-trainers","Bot-creators","b"
"Botnets are not used for ______________","Perform DDoS","Steal bulk amount of sensitive data","Spamming","Encrypting for ransom","d"
"The owner of botnets can control the botnet using ___________________ software.","trojans","command and control","servers","infected servers","b"
"The full form of C&C is ____________","command and control","copy and cut","command and capture","copy and control","a"
"Botnets are not the logical connection of which of the following?","Smart-phones","IoT devices","Computer systems","Modems","d"
"Infected computers and other systems within the botnet are called __________","killers","vampires","zombies","gargoyles","c"
"Which of the following is not an example of a botnet program?","Zeus","GameOver","ZeroAccess","MyDoom","d"
"Which of the following is an example of Botnet?","Zeus","ILOVEYOU","Storm Worm","MyDoom","a"
"Which of the following is an example of a Botnet program?","Slammer","GameOver","Stuxnet","Anna Kournikova","b"
"Which of the following do not comes under the three pillars of digital privacy?","Information privacy","Individual privacy","Communication privacy","Family privacy","d"
"Which of the following is not an appropriate solution for preserving privacy?","Use privacy-focussed SE","Use private Browser-window","Disable cookies","Uninstall Antivirus","d"
"Which of the following is not an appropriate solution for preserving privacy?","Use privacy-focussed SE","Close all logical ports","Do not use malicious sites and torrent sites","Use VPN","b"
"Which of the following is not a private Search-engine?","Yahoo","DuckDuckGo","StartPage","Wolfram Alpha","a"
"It is necessary to use ________________ for maintaining searched data privacy.","Private email services","Private search engines","Tor Browser","Private Browser window","b"
"Which of the following browser is used for Privacy purpose?","Chrome","Firefox","Opera","Tor","d"
"The __________________ protects your privacy by bouncing your connection and links around a distributed network over the globe run by volunteers. It gives three layers of anonymity.","Cookie removers","Private Search Engines","Tor browser","VPNs","c"
"____________ allow its users to attach to the internet via a remote or virtual server which preserves privacy.","Cookie removers","VPNs","Tor browser","Private Search Engines","b"
"The ____________ transferred between your device & the server is securely encrypted if you are using VPNs.","data","virus","music files","document files","a"
"DoS is abbreviated as _____________________","Denial of Service","Distribution of Server","Distribution of Service","Denial of Server","a"
"DDoS stands for _________________","Direct Distribution of Server","Distributed Denial of Service","Direct Distribution of Service","Distributed Denial of Server","b"
"There are ______ types of DoS attack.","2","3","4","5","a"
"Application layer DoS attack is also known as _______________","Layer4 DoS attack","Layer5 DoS attack","Layer6 DoS attack","Layer7 DoS attack","d"
"___________ is a type of DoS threats to overload a server as it sends a large number of requests requiring resources for handling & processing.","Network Layer DoS","Physical Layer DoS","Transport Layer DoS","Application Layer DoS","d"
"Which of the following is not a type of application layer DoS?","HTTP flooding","Slowloris","TCP flooding","DNS query flooding","c"
"Network layer attack is also known as ________________","Layer3-4 DoS attack","Layer5 DoS attack","Layer6-7 DoS attack","Layer2 DoS attack","a"
"Which of the following do not comes under network layer DoS flooding?","UDP flooding","HTTP Flooding","SYN flooding","NTP Amplification","b"
"Which of the following do not comes under network layer DoS flooding?","DNS amplification","UDP flooding","DNS query flooding","NTP Amplification","c"
"Phishers often develop ______________ websites for tricking users & filling their personal data.","legitimate","illegitimate","genuine","official","b"
"Algorithm-Based Phishing was developed in the year __________","1988","1989","1990","1991","c"
"______________ was the first type of phishing where the phishers developed an algorithm for generating random credit card numbers.","Algo-based phishing","Email-based phishing","Domain Phishing","Vishing","a"
"Email Phishing came into origin in the year __________","1990","2000","2005","2015","b"
"_________________ type of phishing became very popular as if it has been sent from a legitimate source with a legitimate link to its official website.","Algo-based phishing","Email-based phishing","Domain Phishing","Vishing","b"
"_____________ refers to phishing performed over smart-phone by calling.","Algo-based phishing","Email-based phishing","Domain Phishing","Vishing","d"
"_____________ = voice + phishing.","Algo-based phishing","Vishing","Domain Phishing","Email-based phishing","b"
"Victims of phishing are mostly ___________________","Tech enthusiast","Professional computer engineers","Lack of computer knowledge","Lack of management skill","c"
"___________________ is usually targeted by nature where the emails are exclusively designed to target any exact user.","Algo-based phishing","Vishing","Domain Phishing","Spear phishing","d"
"____________ or smishing is one of the simplest types of phishing where the target victims may get a fake order detail with a cancellation link.","Algo-based phishing","SMS phishing","Domain Phishing","Spear phishing","b"
"________________ phishing is that type of phishing where the construction of a fake webpage is done for targeting definite keywords & waiting for the searcher to land on the fake webpage.","Voice","SMS","Search engine","Email","c"
"Which of the following is not an example or type of phishing?","Spear phishing","Deceptive phishing","Whaling","Monkey in the Middle","d"
"Which of the following is not an example or type of phishing?","Tracking","Vishing","Smishing","Pharming","a"
"Sniffing is also known as ___________________","network-tapping","wiretapping","net-tapping","wireless-tapping","b"
"_____________ are programs or devices that capture the vital information from the target network or particular network.","Routers","Trappers","Wireless-crackers","Sniffers","d"
"Which of them is not an objective of sniffing for hackers?","Fetching passwords","Email texts","Types of files transferred","Geographic location of a user","d"
"Which of the following tech-concepts cannot be sniffed?","Router configuration","ISP details","Email Traffic","Web Traffic","b"
"Which of the following tech-concepts cannot be sniffed?","Cloud sessions","FTP passwords","Telnet passwords","Chat sessions","a"
"Which of the below-mentioned protocol is not susceptible to sniffing?","NNTP","UDP","FTP","IMAP","b"
"There are __________ types of sniffing.","2","3","4","5","a"
"__________________ are those devices which can be plugged into your network at the hardware level & it can monitor traffic.","Hardware sniffers & analyzers","Hardware protocol analyzers","Hardware protocol sniffers","Hardware traffic sniffers and observers","b"
"The most commonly used session hijacking attack is the _______________","IP hacking","IP spooling","IP spoofing","IP tracking","c"
"_______________ is done only after the target user has connected to the server.","Server hacking","Banner grabbing","Cracking","Hijacking","d"
"There are ___________ types of session hijacking.","2","3","4","5","a"
"Session hijacking takes place at ____________ number of levels.","five","four","three","two","d"
"The ______________ hijacking is implemented on the data flow of protocol shared by all web applications.","network level","physical level","application level","data level","a"
"Which of the following example do not comes under network level session hijacking.","TCP/IP Hijacking","RST Hijacking","Domain Hijacking","Blind Hijacking","c"
"Which of them is not a session hijacking tool?","Juggernaut","IP watcher","Wireshark","Paros HTTP Hijacker","c"
"Which of the following is a session hijacking tool?","T-Sight","Wireshark","Maltego","Nessus","a"
"Which of the following is not an appropriate method of defacing web server?","Fetching credentials through MiTM","Brute-forcing Admin Password","IP address spoofing","DNS Attack through cache poisoning","c"
"Which of the following is not an appropriate method of defacing web server?","Mail server intrusion","Web application bugs","Web shares misconfiguration","Sessions hijacking","d"
"_________ is one of the most widely used web server platforms.","IIS","IAS","ISS","AIS","a"
"IIS stands for __________________","Interconnected Information Server","Interconnected Information Services","Internet Information Server","Internet Information Services","d"
"____________ is a tiny script that if uploaded to a web server can give hacker complete control of a remote PC.","Spyware","ASP Trojan","Web ransomware","Stuxnet","b"
"____________ logs all the visits in log files which is located at <%systemroot%>\logfiles.","IIS","Microsoft Server","Linux","IAS","a"
"Which of the following is not a web server attack type?","DOS attack","Website Defacement using SQLi","Directory Traversal","Password guessing","d"
"______________ tool clears the log entries in the IIS log files filtered by an IP address.","CleanIISLoging","CleanLogger","CleanIISLog","ClearIISLog","c"
"Which of the following is not an appropriate countermeasure for web server hacking?","Patch updates need to be done regularly","Not to use default configurations","Use IDS and firewalls with signature updates","Use low-speed internet","d"
"Which of the following is not an appropriate countermeasure for web server hacking?","Using OS or antivirus without updates","Scan web server applications for vulnerabilities","Using secure protocols","Follow strict access control policy","a"
"Which of the following is not an example of web application hacking?","Defacing websites","Stealing credit card information","Reverse engineering PC apps","Exploiting server-side scripting","c"
"_______________ hacking refers to mistreatment of applications through HTTP or HTTPS that can be done by manipulating the web application through its graphical web interface or by tampering the Uniform Resource Identifier (URI).","Android application","Web application","PC application","Cloud application","b"
"Which of the following is not an appropriate method of web application hacking?","XSS","CSRF","SQLi","Brute-force","d"
"XSS stands for _________________","Crack Site Scripting","Cross Site Server","Cross Site Scripting","Crack Server Scripting","c"
"Which of the following is not an example of web application hacking?","DNS Attack","Dumpster diving","Injecting Malicious code","Using the shell to destroy web application data","b"
"Which of the following is not a threat of web application?","Reverse engineering","Command injection","DMZ protocol attack","Buffer Overflow","a"
"Which of the following is not a threat of web application?","Session poisoning","Phishing","Cryptographic interception","Cookie snooping","b"
"Which of the following scripting language is used for injecting executable malicious code for web-app hacking?","C++","Tcl","Frame-Script","JavaScript","d"
"______________ takes advantage if hidden fields that work as the only security measure in some applications.","Parameter tampering","Data tampering","Tampering of network topology","Protocol tampering","a"
"_____________ is the attack method for decoding user credentials. Using this technique an attacker can log on as a user & gain access to unauthorized data.","Cache Snooping","Cookie-jacking","Cookie Snooping","Cache-compromising","c"
"Which of the following is not an example of web application hacking technique?","LDAP injection","Cryptanalysis","Race condition attack","OS command injection.","b"
"PUP is abbreviated as ____________","Potentially Useless Programs","Potentially Unwanted Protocols","Potentially Unwanted Programs","Partial Unwanted Programs","c"
"Which among the following is not an abnormal symptom found once you click any malicious adware?","Automatic opening of new tabs in the browser","Automatic updates of antivirus","Changes in home page","Popping up of new Search engines on your browser","b"
"Creators of _____________ also sell your browsing behaviour & information to 3rd parties.","Shareware","Spyware","URL","Adware","d"
"Modern ____________ can even use it to target users with additional ","smart shareware","smart adware","smart bloatware","smart spyware","b"
"Which among the following is not a symptom of your system compromised with adware?","Website links redirect to sites unlike from what user is intended","Web browser acts slows to a crawl","System takes restarts frequently","The browser might crash frequently","c"
"Malicious adware may sneak into your system by __________ different ways.","five","four","three","two","d"
"Which of the following term is not a valid terminology and type of adware?","Mobile adware","Mac Adware","Smart-home adware","Windows adware","c"
"It actually infects your device easily & makes it hard to _____________","delete","identify","modify","copy","b"
"There are __________ main types of spyware.","2","3","4","5","c"
"_____________ tracks your data and displays those products as ads for promotions.","Ad-based spyware","System Monitors","Spy-trojans","Tracking cookies","a"
"_________________ disguises them as legitimate software & appear as Java or Flash Player updates. They will periodically collect your system data and send it to its creator.","Ad-based spyware","System Monitors","Spy-trojans","Tracking cookies","c"
"Which of the following do not lead you to invite spyware into your system?","Accepting fishy prompt or pop-ups","Downloading apps from an unreliable source","Opening unknown attachments","Installing antivirus patches","d"
"Which of the following is not an anti-spyware tool?","MalwareBytes Anti-Malware tool","SpyBot Search and Destroy","Emsisoft Emergency Kit","MS Firewall Defender","d"
"_____________ can be made functional to diverse aspects of software development & hardware improvement activities.","Reverse hacking","Cracking","Reverse engineering","Social engineering","c"
"RE is often defined as the crafting technique of ____________ who uses his skills to remove copy protection or trial versions from software or media.","crackers","risk assessment team","auditors","surveillance monitoring team","a"
"Which of the following activity is a good aspect of reverse engineering in ethical hacking?","Cracking the trial version of the product to make it full-version","Removing the product key insertion step","Jumping the code for premium facilities","Determining the vulnerabilities in the product.","d"
"Which of the following activity is a good aspect of reverse engineering in ethical hacking?","Cracking the trial version of the product to make it full-version","Removing the product key insertion step","Jumping the code for premium facilities","Determine whether the app contains any undocumented functionality","d"
"Which of the following is not a proper use of RE for ethical hackers?","Check for poorly designed protocols","Check for error conditions","Cracking for making paid apps free for use","Testing for boundary conditions","c"
"________________ is the opposite of assembler.","Reassembler","Disassembler","Compiler","Interpreter","b"
"______________ comes under tools for reverse engineering (RE).","Reassembler","Compiler","Disassembler","Interpreter","c"
"De-compilation is not done for _______________","Recovery of lost source code","Migration of assembly language","Determining the existence of malicious code in any app","Targeting users with stealing code","d"
"Which of the following is not a disassembler tool?","IDA Pro","PE Explorer","Turbo C","W32DASM","c"
"There are ______ types of reverse engineering methodologies.","6","2","5","3","b"
"Which of the following is not an actual Reverse Engineering tool?","Debugger","Disassembler","Text Editor","Hex Editor","c"
"PE & Resource Viewer permits programmers to inspect & alter resources which are entrenched in the EXE file of any software.","PE & Resource Viewer","Debugger","Disassembler","Hex Editor","a"
"IDAPro is used as a _________________ in manual binary code analysis and also used a debugger.","PE & Resource Viewer","Debugger","Disassembler","Hex Editor","c"
"Which of the following is not a function or use of disassembler?","Extracting functions & libraries","Extracting strings and values","Assemble medium-level codes","Dissect binary codes","c"
"Which of the following is not a feature of IDAPro?","Instant debugging","Connect local and remote systems easily","Explore in-depth binary data","Convert machine language to high-level code","d"
"A _____________ takes executable file as input and tries to generate high level code.","Debugger","Decompiler","Disassembler","Hex Editor","b"
"________________ does not attempt to reverse the actions of compiler; rather it transforms the input program repeatedly until HLL code is achieved.","Debugger","Hex Editor","Disassembler","Decompiler","d"
"_____________ will not recreate the original source file created by the compiler.","Debugger","Hex Editor","Decompiler","Disassembler","c"
"Which of the following is not a decompiler tool?","DCC decompiler","Borol and C","Boomerang Decompiler","ExeToC","b"
"REC stands for ________________","Reverse Engineering Compiler","Reverse Engineering Computer","Return-to-Code Engineering Compiler","Reversing Engineered Compiler","a"
"_______________ is a universal interactive program environment for reverse engineering.","TurboC","Andromeda Decompiler","IDAPro","PE Explorer","b"
"Which one is not an example of .Net application decompiler?","Salamander","Dis#","Decompiler.Net","MultiRipper","d"
"Some security issues might exist owing to misconfigured __________________ which can direct to disclosure of information regarding the domain.","DNS names","HTTP setup","ISP setup","FTP-unsecured","a"
"There are _________ main types of DNS hijacking.","4","2","3","5","b"
"The _______________ matches and maps to the user friendly domain name.","HTTP","DNS","WWW","ISP","b"
"Which of the following is not an example of DNS hijacking?","ISP DNS hijacking","DNS hijacking for phishing","DNS hijacking for pharming","HTTP-based DNS hacking","d"
"A ______________ is essentially a text file residing on the server that hosts different domain containing entries for dissimilar resource records.","Zone file","Robot file","Bot file","DNS file","a"
"DNS poisoning is very dangerous because it can extend its reach from one ___________ to another.","ISP server","DNS server","Linux server","Domain user","b"
"A _________________ can be poisoned if it is having an erroneous entry where the invader gets to organize the DNS server & change different kinds of information on it.","Server data","Domain name","DNS cache","System file","c"
"The ____________ Domain Name Server data will get spread to the ISPs & will be cached there.","working","compromised","corrupted","poisoned","d"
"____________ are tiny files which get downloaded to your system when you visit a website.","Cookies","Caches","Bots","Crawlers","a"
"___________ is just a group of data downloaded for helping in displaying a web page faster.","plug-ins","cache","ad-ons","history","b"
"Attackers could steal ___________ to achieve illegitimate accessing to online accounts & disturbs the personal information.","plug-ins","cache","cookies","history","c"
"Which of the following is not an example of browsing data?","Forms and Search-bar data","Cache data","Downloading history","Start bar search data","d"
"There are ____________ that are designed to track your browsing habits & aim ads that are relevant to the user.","plug-ins","cache","cookies","history","c"
"____________ type of sites are known as friend-of-a-friend site.","Chat Messenger","Social networking sites","Tutorial sites","Chat-rooms","b"
"Which of the following is not an appropriate measure for securing social networking accounts?","Strong passwords","Link your account with a phone number","Never write your password anywhere","Always maintain a soft copy of all your passwords in your PC","d"
"Which of them is a proper measure of securing social networking account?","Never keep your password with any relevant names","Keep written records of your passwords","Keep records of your password in audio format in your personal cell-phone","Passwords are kept smaller in size to remember","a"
"________________ is a popular tool to block social-media websites to track your browsing activities.","Fader","Blur","Social-Media Blocker","Ad-blocker","b"
"Try to keep your passwords without meaning so that _____________ attack becomes almost impossible to perform successfully.","social engineering","phishing","password guessing","brute force","c"
"Increase your security for social media account by always ____________ as you step away from the system.","signing in","logging out","signing up","logging in","b"
"Part of the social media sites are the various games & 3rd party applications which helps ______________ to get access to your data.","ethical hackers","penetration testers","security auditors","cyber-criminals","d"
"Many social media sites and services provide _______________ for legitimate account verification.","Retina scanning","Fingerprint scanning","CAPTCHA","2-step verification","d"
"_________________ technique is also used in product ","Phishing","Cookies","e-Banners","Spamming","c"
"___________ are used which crawl web pages looking for email Ids and copies them to the database.","Caches","Cookies","Bots","Spiders","d"
"There are ___________ major ways of spamming.","4","2","3","5","b"
"There are _______ types of spamming.","3","4","5","6","d"
"Which of the following is not a bulk emailing tool?","Fairlogic Worldcast","123 Hidden sender","YL Mail Man","NetCut","d"
"Which of the following is not a bulk emailing tool?","Wireshark","Sendblaster","Direct Sender","Hotmailer","a"
"Which of the following is not an anti-spam technique?","Signature-based content filtering","DNS routing","Bayesian Content Filtering","Collaborative content filtering","b"
"Which of the following is not an anti-spam technique?","Reputation control","Sender policy framework","DNS-based block-list","Domain-based blocking","d"
"___________ is a tool used as spam filter in association with email programs and automatically intercepts spam emails.","Nessus","SpamExpert Desktop","Spam-Rescurer","Burp-Suite","b"
"Which of the following is not an anti-spamming tool or system?","Spam-Eater Pro","SpyTech Spam Agent","SpamExperts Desktop","Anti-spyware Tech","d"
"______________ is a means of storing & transmitting information in a specific format so that only those for whom it is planned can understand or process it.","Malware Analysis","Cryptography","Reverse engineering","Exploit writing","b"
"Cryptographic algorithms are based on mathematical algorithms where these algorithms use ___________ for a secure transformation of data.","secret key","external programs","add-ons","secondary key","a"
"Cryptography can be divided into ______ types.","5","4","3","2","d"
"Data which is easily readable & understandable without any special algorithm or method is called _________________","cipher-text","plain text","raw text","encrypted text","b"
"Plain text are also called _____________","cipher-text","raw text","clear-text","encrypted text","c"
"There are ________ types of cryptographic techniques used in general.","2","3","4","5","b"
"Data Encryption Standard is an example of a _____________ cryptosystem.","conventional","public key","hash key","asymmetric-key","a"
"____________ cryptography operates on binary-bit series and strings.","Modern","Classic","Traditional","Primitive","a"
"________________ cryptography is based on publicly known mathematically designed algorithms to encrypt the information.","Modern","Classic","Traditional","Primitive","a"
"The process of disguising plaintext in such a way that its substance gets hidden (into what is known as cipher-text) is called _________________","cryptanalysis","decryption","reverse engineering","encryption","d"
"The method of reverting the encrypted text which is known as cipher text to its original form i.e. plain text is known as ________________","cryptanalysis","decryption","reverse engineering","encryption","b"
"Which of the following is not the primary objective of cryptography?","Confidentiality","Data Integrity","Data Redundancy","Authentication","c"
"Which of the following is not the primary objective of cryptography?","Confidentiality","Data Redundancy","Non-repudiation","Authentication","b"
"Cryptography offers a set of required security services. Which of the following is not among that 4 required security services?","Encryption","Message Authentication codes","Hash functions","Steganography","d"
"A cryptosystem is also termed as ______________","secure system","cipher system","cipher-text","secure algorithm","b"
"______________ is the mathematical procedure or algorithm which produces a cipher-text for any specified plaintext.","Encryption Algorithm","Decryption Algorithm","Hashing Algorithm","Tuning Algorithm","a"
"_______________ takes the plain text and the key as input for creating cipher-text.","Decryption Algorithm","Hashing Algorithm","Tuning Algorithm","Encryption Algorithm","a"
"____________________ is a mathematical algorithm that produces a unique plain text for a given cipher text along with a decryption key.","Decryption Algorithm","Hashing Algorithm","Tuning Algorithm","Encryption Algorithm","a"
"A set of all probable decryption keys are collectively termed as ____________","key-stack","key bunch","key space","key pack","c"
"In _____________________ same keys are implemented for encrypting as well as decrypting the information.","Symmetric Key Encryption","Asymmetric Key Encryption","Asymmetric Key Decryption","Hash-based Key Encryption","a"
"In __________________ 2 different keys are implemented for encrypting as well as decrypting that particular information.","Symmetric Key Encryption","Asymmetric Key Encryption","Asymmetric Key Decryption","Hash-based Key Encryption","b"
"________________ is a cipher formed out of substitution where for a given key-value the cipher alphabet for every plain text remains fixed all through the encryption procedure.","Polyalphabetic Cipher","Caesar Cipher","Playfair Cipher","Monoalphabetic Cipher","d"
"______________ employs a text string as a key that is implemented to do a series of shifts on the plain-text.","Vigenere Cipher","Shift Cipher","Playfair Cipher","Block Cipher","a"
"The ________________ has piece of the keyword that has the same length as that of the plaintext.","Block Cipher","One-time pad","Hash functions","Vigenere Cipher","b"
"In _____________ a sequence of actions is carried out on this block after a block of plain-text bits is chosen for generating a block of cipher-text bits.","Block Cipher","One-time pad","Hash functions","Vigenere Cipher","a"
"In _______________ the plain-text is processed 1-bit at a time & a series of actions is carried out on it for generating one bit of cipher-text.","Block Cipher","One-time pad","Stream cipher","Vigenere Cipher","c"
"The procedure to add bits to the last block is termed as _________________","decryption","hashing","tuning","padding","d"
"Which of the following is not an example of a block cipher?","DES","IDEA","Caesar cipher","Twofish","c"
"Data Encryption Standard is implemented using the Feistel Cipher which employs 16 round of Feistel structure.","DES","IDEA","Caesar cipher","Twofish","a"
"DES stands for ________________","Data Encryption Security","Data Encrypted Standard","Device Encryption Standard","Data Encryption Standard","d"
"AES stands for ________________","Advanced Encryption Security","Advanced Encryption Standard","Advanced Encrypted Standard","Active Encryption Standard","b"
"A ________________ tool permits security professional or a hacker to embed hidden data within a carrier file like an image or video which can later be extracted from them.","Cryptography","Tomography","Chorography","Steganography","d"
"Which of the following is not a steganography tool?","Xaio steganography","Image steganography","ReaperExploit","Steghide","c"
"Which of the following is not a steganography tool?","Crypture","SteganographX Plus","rSteg","Burp Suite","d"
"The main motive for using steganography is that hackers or other users can hide a secret message behind a ______________","special file","ordinary file","program file","encrypted file","b"
"People will normally think it as a normal/regular file and your secret message will pass on without any _______________","suspicion","decryption","encryption","cracking","a"
"By using ______________ you can diminish the chance of data leakage.","Cryptography","Tomography","Chorography","Steganography","d"
"TOR stands for _______________","The Open Router","The Onion Reader","The Onion Router","Tactical Onion Router","c"
"Tor services are also popularly known as _____________","onion services","garlic services","privacy policy service","anti-surveillance service","a"
"Tor was originally designed for the _____________ for protecting government communications.","U.S. Navy","Indian Navy","US army","Chinese cyber army","a"
"__________ contains a huge proxy DB which users can use to protect their online privacy and preserve their identity online.","AnonyMode","In-private mode","Incognito mode","Tor","d"
"The _________ is developed for negotiating a virtual tunnel throughout the network by encrypting & arbitrarily bouncing all of its communications via relay networks.","AnonyMode","Tor","Incognito mode","In-private mode","b"
"Sometimes __________________ anonymize them to perform criminal activities.","virus","incident handlers","cyber-criminals","ethical hackers","c"
"An _______________ allows users for accessing the web while blocking the trackers or agents that keep tracing the identity online.","intranet","extranet","complex network","anonymity network","d"
"_________ services are examples of anonymity services that conceal the location and usage of any user.","Tor","Encrypted router","Firewall","HTTPS","a"
"Which of the following is not an example of approaches for maintaining anonymity?","Use of VPNs","Use of Tor Browser","Use of Proxy servers","Use of Antivirus","d"
"__________________ are those search engines that are intended and designed not to take our searched data or browsing habits hence do not hampers our online privacy.","Paid search engines","Incognito mode","In-private mode","Private search engines","d"
"Which of the following is a private search engine?","Bing","Google","Duckduckgo","Yahoo","c"
"Which of the following is not a private search engine?","StartPage","Baidu","SearX.me","Qwant","b"
"Which of the below-mentioned search engine can provide you with anonymity while searching?","Privatelee","Baidu","Google","Bing","a"
"The ______________ is categorized as an unknown segment of the Deep Web which has been purposely kept hidden & is inaccessible using standard web browsers.","Haunted web","World Wide Web","Dark web","Surface web","c"
"________________ is a network construct over the internet that is encrypted. It offers anonymity to its users. Tor (The Onion Router) is a common service of Darknet.","Freenet","Darknet","ARPANET","Stuxnet","b"
"____________ is also a part of darknet that is employed for transferring files anonymously.","Freenet","Darknet","ARPANET","Stuxnet","a"
"One example of a popular website on ______________ is the silk-road that was used to sell drugs that were later taken down by the FBI.","Freenet","Darknet","ARPANET","Stuxnet","b"
"Deep web is also known as ______________","Freenet","Darknet","ARPANET","Hidden web","d"
"The __________ was a huge marketplace of Dark Web specifically famous for selling of illegal drugs & narcotics as well as you can find a wide range of other goods for sale.","Silk Road","Cotton Road","Dark Road","Drug Road","a"
"Let P: I am in Bangalore.; Q: I love cricket.; then q -> p(q implies p) is?","If I love cricket then I am in Bangalore","If I am in Bangalore then I love cricket","I am not in Bangalore","I love cricket","a"
"Let P: I am in Delhi.; Q: Delhi is clean.; then q ^ p(q and p) is?","Delhi is clean and I am in Delhi","Delhi is not clean or I am in Delhi","I am in Delhi and Delhi is not clean","Delhi is clean but I am in Mumbai","a"
"How many bits string of length 4 are possible such that they contain 2 ones and 2 zeroes?","4","2","5","6","d"
"What is the negation of the statement A->(B v(or) C)?","A  ~B  ~C","A->B->C","~A  B v C","None of the mentioned","a"
"The statement which is logically equivalent to A (and) B is?","A->B","~A  ~ B","A  ~B","~(A->~B)","d"
"The statement (~P<->Q)~Q is true when?","P: True  Q: False","P: True Q: True","P: False Q: True","P: False Q: False","a"
"What is the dual of (A  B) v (C  D)?","(A V B) v (C v D)","(A V B) ^ (C v D)","(A V B) v (C  D)","(A  B) v (C v D)","b"
"~ A v ~ B is logically equivalent to?","~ A  ~ B","~ A  ~ B","A  ~B","B V A","c"
"Negation of statement (A  B)  (B  C) is _____________","(A  B) (~B  ~C)","~(A  B) v ( B v C)","~(A B) (~B  C)","None of the mentioned","a"
"Which of the following satisfies commutative law?","","v","","All of the mentioned","d"
"A compound proposition that is neither a tautology nor a contradiction is called a ___________","Contingency","Equivalence","Condition","Inference","a"
"A  (A  q) is a __________","Tautology","Contradiction","Contingency","None of the mentioned","a"
"p  q is logically equivalent to ________","(p  q)  (q  p)","(p  q)  (q  p)","(p  q)  (q  p)","(p  q)  (q  p)","c"
"(p  q)  (p  r) is logically equivalent to ________","p  (q  r)","p  (q  r)","p  (q  r)","p  (q  r)","a"
"(p  r)  (q  r) is logically equivalent to ________","(p  q)  r","(p  q)  r","(p  q)  r","(p  q)  r","c"
"The premises (p  q)  r and r  s imply which of the conclusion?","p  r","p  s","p  q","q  r","b"
"Which of the following can only be used in disproving the statements?","Direct proof","Contrapositive proofs","Counter Example","Mathematical Induction","c"
"A theorem used to prove other theorems is known as _______________","Lemma","Corollary","Conjecture","None of the mentioned","a"
"{x: x is a real number between 1 and 2} is an ________","Infinite set","Finite set","Empty set","None of the mentioned","a"
"Subset of the set A= { } is?","A","{}","","All of the mentioned","d"
"{x: x  N and x is prime} then it is ________","Infinite set","Finite set","Empty set","Not a set","a"
"Power set of empty set has exactly _________ subset.","One","Two","Zero","Three","a"
"What is the cardinality of the set of odd positive integers less than 10?","10","5","3","20","b"
"The set of positive integers is _____________","Infinite","Finite","Subset","Empty","a"
"Two sets are called disjoint if there _____________ is the empty set.","Union","Difference","Intersection","Complement","c"
"The bit strings for the sets are 1111100000 and 1010101010. The union of these sets is ___________","1010100000","1010101101","1111111100","1111101010","d"
"The set difference of the set A with null set is __________","A","null","U","B","a"
"Which sets are not empty?","{x: x is a even prime greater than 3}","{x : x is a multiple of 2 and is odd}","{x: x is an even number and x+3 is even}","{ x: x is a prime number less than 5 and is odd}","d"
"If set A has 4 elements and B has 3 elements then set n(A X B) is?","12","14","24","7","a"
"If set A has 3 elements then number of elements in A X A X A are __________","9","27","6","19","b"
"Which of the following statements regarding sets is false?","A X B = B X A","A X B  B X A","n(A X B) = n(A) * n(B)","All of the mentioned","a"
"If set A and B have 3 and 4 elements respectively then the number of subsets of set (A X B) is?","1024","2048","512","4096","d"
"The set containing all the collection of subsets is known as _________","Subset","Power set","Union set","None of the mentioned","b"
"If a set is empty then number of subsets will be _________","1","2","0","4","a"
"If the number of subsets of a set are 4 then the number of elements in that sets are _________","1","2","3","4","b"
"The value of 1/2.5/2   is ______________","1","2","3","0.5","a"
"The domain of the function that assign to each pair of integers the maximum of these two integers is ___________","N","Z","Z +","Z+ X Z+","d"
"__________ bytes are required to encode 2000 bits of data.","1","2","3","8","b"
"The g -1({0}) for the function g(x)= x is ___________","{x | 0  x < 1}","{x | 0 < x  1}","{x | 0 < x < 1}","{x | 0  x  1}","d"
"The big-O notation for f(n) = (nlogn + n2)(n3 + 2) is?","O(n2)","O(3n)","O(n4)","O(n5)","d"
"The big-theta notation for f(n) = nlog(n2 + 1) + n2logn is?","n2logn","n2","logn","nlog(n2)","a"
"The little-o notation for f(x) = xlogx is?","x","x3","x2","xlogx","c"
"The big-O notation for f(n) = 2log(n!) + (n2 + 1)logn is?","n","n2","nlogn","n2logn","d"
"The big-O notation for f(x) = 5logx is?","1","x","x2","x3","b"
"What is the range of a function?","the maximal set of numbers for which a function is defined","the maximal set of numbers which a function can take values","it is set of natural numbers for which a function is defined","none of the mentioned","b"
"A function is defined by mapping f : A  B such that A contains m elements and B contains n elements and m  n then number of one one functions are _________","nCm x m!","nCm x n!","0","none of the mentioned","a"
"A function is defined by mapping f : A -> B such that A contains m elements and B contains n elements and m>n then number of one one functions are ________","nCm x m!","nCm x n!","0","none of the mentioned","c"
