"Wombats are endemic to this geographical area.","Australia and Tasmania","South America","Madagascar","Indonesia and the Philippines","a"
"What does the diet of wombats consist of in general?","Small vertebrates","Insects","Plants","All of these","c"
"How many babies does the female wombat give birth to every spring?","Three","Four","Two","One","d"
"What unusual anatomical feature do wombats possess?","Their pouch faces backwards.","They dont have a spleen.","They dont have eyelids.","All of these","a"
"Which of these wombat species is also known as Coarse-haired Wombat?","Southern Hairy-nosed Wombat","Northern Hairy-nosed Wombat","Common Wombat","None of these","c"
"What way of defence do wombats use when they feel threatened?","All of these","Running","Climbing on trees","Kicking","d"
"What is the name of the smallest wombat species on the planet?","Northern Hairy-nosed Wombat","Southern Hairy-nosed Wombat","Common Wombat","None of these","b"
"What should a person do to escape the attack of a wombat in the wild?","Climb a tree","Run","Play dead","Jump in a river","a"
"This species, also known as Yaminon, is the largest wombat species on the planet.","Northern Hairy-nosed Wombat","Northern Hairy-nosed Wombat","Common Wombat","None of these","a"
"On which continent can you find the turltle-dove during most of the year?","Australia","Antarctica","South America","Europe","d"
"Which continent does the turtle-dove migrate to in the colder winter months?","Africa","Australia","North America","Asia","a"
"Which of the following statements is true about the turtle-dove?","They are not related to the pigeon.","They have never been domesticated.","They are flightless","They are viewed as a symbol of love.","d"
"What is the expected lifespan of a turtle-dove?","28 years","9 months","7 years","20 years","d"
"What is the incubation period for turtle-dove eggs?","7 weeks","17-25 days","12-14 days","1 month","c"
"Which of the following makes the turtle-dove different from other birds?","They suck to drink instead of tilting their heads back.","When they hatch they can fly within 2 days.","They cannot make any sound.","They can fly backwards.","a"
"What are the main colors of turtle-doves?","Dark orange and gray","Brown and gray","Pale yellow and some black","blue and red","b"
"Which of these statements is not true about the vision of bats?","Most smaller bat species are blind.","All of these","All bat species are able to detect UV light.","All bat species have underdeveloped eyesight.","b"
"What important bone-building mineral do the cartilage of bats finger bones lack, which makes them very flexible?","Potassium","Magnesium","Calcium","Iron","c"
"What do megabats, also called flying foxes, feed on?","All of these","Carrion","Insects","Fruit and nectar","d"
"How do most bat species spend the cold winter months?","They migrate south to to regions with warmer climates.","They do not change their behavior in the winter.","None of these","They hibernate.","d"
"A bat is featured on the coat of arms of this Spanish city.","Palma de Mallorca","Fraga","Valencia","All of these","d"
"What status does the bat have in Chinese folklore and tradition?","It is believed to be an incarnated spirit.","It is a symbol of happiness and longevity.","It is considered a bad omen.","It is considered simply a pest.","b"
"What city in the US state of Texas is a home of the largest bat colony in North America during the summer?","Morton","Austin","Houston","Pittsburg","b"
"What name is commonly used when referring to the bat species Vampyrum spectrum, also known as False Vampire Bat?","Phantom Bat","Spectral Bat","All of these","Ghostly Bat","b"
"What bat species is considered the largest in the world?","Livingstone’s Fruit Bat","Fijian Monkey-faced Bat","Hammer-headed bat","Golden-capped fruit bat","d"
"What other common name is used for the Kittis Hog-nosed Bat, the smallest bat species in the world?","Wasp bat","Hummingbird bat","Bumblebee bat","Ladybug bat","c"
"During what geological time period did the ammonites evolve?","The Devonian period","The Silurian period","The Triassic period","The Carboniferous period","a"
"Name the largest known species of ammonite, which was found in Germany in 1895.","Parapuzosia seppenradensis","Allonautilus perforatus","Nautilus pompilius","Parapuzosia bradyi","a"
"What is the greatest depth the shell of a nautilus can withstand before imploding?","800 meters","100 meters","300 meters","187 meters","a"
"What is the average lifespan of a nautilus?","10 years","20 years","2 years","40 years","b"
"Ammonites became extinct at the end of what geological period?","Cretaceous","Jurassic","Triassic","Permian","a"
"What flower remedy would be most beneficial to a stand-offish horse that gets irritated quickly and has a hard time accepting change?","Birch","Cerery","Beech","Cerato","c"
"Up to how many different Bach remedies can you combine?","4","as many as you want to","1","7","d"
"Which of the following is used as a cleansing remedy?","Cherry Plum","Gentian","None of these","Crab Apple","d"
"Salix vitellina is the scientific name of this essence usually given to a horse that appears to sulk, goes into moods and refuses any sort of attention.","Wild Rose","Wild Oat","Willow","Water Violet","c"
"What kind of animals are the colugos, or cobegos, which is found only in Asia?","Mammals","Reptiles","Birds","Amphibians","a"
"What other name is commonly used for the Japanese Macaque, a monkey native to Japan?","Snow Monkey","All of these","Whistling Monkey","Storm Monkey","a"
"Which of these Asian tortoise species is a very popular pet in many countries around the world?","Cuora","Russian Tortoise","Keeled Box Turtle","Rafetus","b"
"What is the color of the legs, bill and eye rims of the Green Magpie, a small Asian bird with bright green plumage?","Purple","Blue","Red","Bright pink","c"
"To which Asian country is the Giant Panda native?","Indonesia","India","Japan","China","d"
"What is the name of the smallest bat species on the planet, endemic to the Asian continent?","Mouse-tailed Bat","Sucker-footed Bat","Bulldog Bat","Kittis Hog-nosed Bat","d"
"What name is used for the enigmatic bovid mammal Kting Voar, which is believed to populate Cambodia and Vietnam in Asia?","Snake-eating Cow","Lizard-eating Goat","All of these","Frog-chewing Sheep","a"
"What sense of the Malayan Tapir, also called Asian Tapir, is underdeveloped?","Eyesight","Hearing","Smell","Touch","a"
"How many horns does the Indian Rhinoceros, found only in Asia, have on its snout?","None","Two","Three","One","d"
"What is the favorite food of the Fairy-bluebird, which is found only in Asia?","Goji berries","Grasshoppers","All of these","Figs","d"
"What term is used the denote the terrestrial stage of the development of the young newt?","Eft","Imago","Elf","Larva","a"
"To what country is the Rhinoderma rufum, a species of frog from the family Rhinodermatidae, endemic?","India","United States","Chile","Brazil","c"
"What is the literal translation of the Greek word amphibios, from which the modern word amphibian originated?","Water and land","Both kinds of life","Two in one","Water and air","b"
"What interesting characteristic do all amphibians called caecilians share?","They have no legs.","They are hermaphrodites.","They have four eyes.","They have external ears.","a"
"What animal does the greater siren, a nocturnal amphibian, resemble externally?","An eel","A lizard","A gecko","A frog","a"
"Which of these statements is wrong about the Glass frogs from the amphibian family Centrolenidae?","They are arboreal animals.","They are found mainly in Australia and Tasmania.","All of these","Their skin is transparent.","b"
"What other interesting name is used commonly to refer to the Purple frog, an amphibian endemic to the Western Ghats in India?","Pignose Frog","Chicken frog","All of these","Mole frog","a"
"What does the diet of the Eastern Tiger Salamander mainly consist of?","Shrimp","Leaves","Insects","Fish","c"
"What behavior is typical of the Argentine horned frog, also known as Argentine wide-mouthed frog?","It never stops moving.","It sings almost incessantly.","It would eat up anything that comes in its eyesight.","All of these","c"
"Where does the female Suriname Toad keep its eggs until they develop into young frogs?","In its vocal sac","Between its hind legs","On its back","In its stomach","c"
"How many orders of trilobite are there?","9","3","15","10","d"
"What order of trilobite was the only one to survive the Devonian mass extinction?","Proetida","None of these","Phacopida","Lichida","a"
"Approximately how many species of trilobite existed over the duration of the Paleozoic?","12,000","9,000","17,000","18,000","c"
"What genus and species did the largest complete trilobite fossil ever found belong to?","None of these","Isotelus rex","Isotelus maximus","Isotelus brachycephalus","b"
"The pygidium refers to what section of a trilobites body?","The head","None of these","The thorax","The tail","d"
"Which of the following is believed to be an ancestor of the trilobites?","Onega","None of these","Spriggina","Trichophycus","c"
"To what geographical region is the Aye-aye indigenous?","Madagascar","New Zealand","Tasmania","Hawaii","a"
"Which of these statements is true about the lemur Aye-aye?","It is the second smallest primate on the planet.","It is the second largest primate in the world.","It is the smallest nocturnal primate in the world.","It is the largest nocturnal primate on the planet.","d"
"What physical feature does the lemur Aye-aye share with rodents, leading to its original classification in order Rodentia?","Very large incisors","Inability to vomit","All of these","Similarities in the digestive system","a"
"What unusual physical characteristic does the lemur Aye-aye possess?","Its pupils are constantly dilated.","It has 4 nipples.","It has extremely long fingers.","All of these","c"
"In what places does the nocturnal Aye-aye sleep during the daytime?","On a branch, covering its body with a big leaf","Hanging from a branch.","On trees","In holes in the ground","c"
"Which of these statements is true about the reproduction of the Aye-aye?","None of these","The baby stays with its mother for a year.","Pregnancy lasts about 4 months.","It reaches reproductive age at 3 - 3.5 years.","a"
"Where did the name of the Aye-aye originate from according to common hypothesis?","All of these","From the Malagasy expression for I dont know","From the sound made by the animal","From an exclamation","a"
"How is the lemur Aye-aye classified according to its diet?","Herbivore","Omnivore","Carnivore","Specialized eater","b"
"What is the Aye-aye traditionally associated with according to ancient Malagasy legends?","Future marriage","Rain","Luck","Death","d"
"What is the name of the Aye-aye character from the 2005 animated comedy movie Madagascar?","Maurice","Marty","Mort","King Julien","a"
"To what geographic area is the koala endemic?","Tasmania","Australia and Tasmania","Australia","Australia and New Guinea","c"
"What unique feature do the the fingers of the koala possess?","There are six fingers on each leg.","They have fingerprints.","All of these","Each finger consist of 10 bones.","b"
"What does the diet of the koala almost exclusively consist of?","Eucalyptus leaves","Grass","All of these","Insects","a"
"What term is used to refer to the infant koala, as well as to any other baby marsupial?","Jerry","Joey","Jimmy","Jelly","b"
"Which of these statements is true about koalas?","All of these","Keeping a koala as a pet is legal in the USA.","They were nearly erased from the planet due to hunting in the early 20th century.","In August 1927, 100 000 koalas were killed.","c"
"This fictional koala character, created by author Dorothy Wall, fist appeared in the 1933 book Jacko - the Broadcasting Kookaburra.","Nutsy","Jeremy","Noozles","Blinky Bill","d"
"What unusual anatomical characteristic does the koala possess?","The female has two vaginas.","The female has two uteri.","The make has a bifurcated penis.","All of these","d"
"The koala is the only animal species on the planet to possess this quality.","All of these","It sleeps with open eyes.","When its hungry, it starts sucking on its tail.","Its brain size is extremely reduced.","d"
"What does the Greek word Phascolarctos, denoting the genus to which koalas belong, mean?","Ash-colored","Pouch bear","Doesnt drink","Monkey bear","b"
"When anxious, the koala produces a loud sound similar to the cry made by this creature.","Baby bear","Crow","Human baby","Rabbit","c"
"What is the literal meaning of the word giraffe considering its Arabic origin?","Unbelievable","Ambiguous","Scary","Tall","d"
"Which of these statements is wrong?","All of these","The giraffe is the largest ruminant.","The giraffe is the only surviving member of its family.","The giraffe is the only surviving member of its genus.","d"
"What term is used for the behavior exhibited by male giraffes that are engaged in a fight?","Hoofing","Tailing","Necking","Horning","c"
"Giraffes sometimes use their extremely long blue tongues for this purpose.","Cleaning insects from their face","Stealing eggs from birds nests","Playing games with other giraffes","All of these","a"
"Which of these giraffe subspecies is easily distinguished by the very light colored spots on its body?","All of these","South African Giraffe","Somali Giraffe","West African Giraffe","d"
"The horns of which giraffes are very often bald on top?","Babies","Females","Males","Very old giraffes","c"
"Of all mammals, giraffes require the least amount of which of the following?","Vitamins","Food","Water","Sleep","d"
"This artiodactyl mammal is the closest surviving relative of the giraffe.","Okapi","Tapir","Llama","Zebra","a"
"What is the largest living subspecies of giraffe on the planet?","Masai Giraffe","South African Giraffe","Rothschild Giraffe","Nubian Giraffe","a"
"What method of defense do giraffes most often employ against predator attacks?","None of these","Kicking","They use their horns","Standing still","b"
"What does the name of the zebra literally mean?","Wild ass","Funny horse","Striped","Black-and-white","a"
"Which of the senses of zebras is generally underdeveloped and the animal cannot rely very much on it?","Smell","None of these","Hearing","Eyesight","b"
"What animal is the number one predator of zebras?","Jackal","Lion","Hyena","Crocodile","b"
"What is the term denoting a group of zebras that live together?","Harem","Pack","Stud","Herd","a"
"Unfortunately this fictional dog is constantly bullied by his buddy cat.","Snoopy","Lucky","Goofy","Odie","d"
"Which cartoon dog is one of Mickey Mouses best friends?","Happy","Minnie","Doggie","Goofy","d"
"Which Rough Collie was awarded a star on the Hollywood Walk of Fame?","Odie","Honey","Lassie","Beauty","c"
"What is the real name of the dog who first played the fictitious dog Benji in the series of Benji films?","Benji","Higgins","Arnold","Lassie","b"
"This dog, whose name means barker in Russian, became the first living creature from Earth to enter orbit.","Mandy","Laika","Lucky","Sporty","b"
"This dog, who first showed up in a Bud Light Beer Super Bowl ad, had a black circle around one eye.","Spuds MacKenzie","Blue MacKenzie","Long John","Spottie","a"
"Name the Red Baron hunting Beagle from Charles Schultz popular comic strip, Peanuts.","Scooby","Lassie","Odie","Snoopy","d"
"This cartoon Great Dane often needs his nephew headstrong nephew to protect him.","Scooby","Odie","Scrappy","Snoopy","a"
"Which of these is the most distinctive feature of one of the largest marine creatures, which is also known to be the best diver - the sperm whale?","Its huge vivid eyes","Its extremely long tail","Its enormous head","The unique curvatures of its fins","c"
"Giant squids, for long believed to be mythical creatures, are a type of deep-ocean dwelling squid that can grow to a tremendous size. The giant squid also holds the record for the largest organ, in which of these bodily systems?","Digestive system","Visual system","Auditory system","Reproductive system","b"
"In Herman Melvilles Moby-Dick, the leading character Ahab, consumed with the desire for revenge for his lost leg, mindlessly pursues a whale nicknamed Moby Dick. What type of whale is Moby Dick, according to the book?","Sperm whale","Baleen whale","Blue whale","Humpback whale","a"
"This member of the oceanic dolphin family, named for its versatile predatory habits, cannot be mistaken with any other sea creature, due to its distinctive coloration - black back, white chest, sides, and a patch above and behind each eye.","Killer whale","Humpback dolphin","Pilot whale","Spinner dolphin","a"
"In marine science, ichthyology, branch of zoology closely related to marine biology and oceanography, is the study of what?","Microscopic marine life","Fish","Marine mammals","Marine plant life","b"
"Devilfish, a large species of ray, also called manta, was named such due to which of these characteristic features?","Its pointed tail","Two pointed lobes on each side of the head","Its hunting habits","Extended, winglike fins","b"
"Periplaneta americana, Blattella germanica and Gromphadorhina portentosa are all species of this insect.","House fly","Cockroach","Stick Insect","Butterfly","b"
"It is the national insect of Canada and the state insect of Texas.","Ladybug","Cricket","Praying Mantis","Monarch butterfly","d"
"Many Royal Navy and US Navy ships are named after this fearful insect. Not just that, but an F/A-18 aircraft and a Honda motorcycle also carry its name.","Tarantula","Cicada","Hornet","Yellowjacket","c"
"The scarab, a sacred beetle to Ancient Egyptians, is commonly known as what?","Dung Beetle","Stag Beetle","June Bug","Noble Chafer","a"
"What is the common length of a full grown male Komodo Dragon?","11 feet","8 feet","6 feet","9 feet","d"
"The Komodo Dragon is NOT native to which of these islands?","Rinca","Flores","Gili Motang","Savalhi","d"
"How heavy was the largest verified wild Komodo Dragon?","154 lbs.","275 lbs.","200 lbs.","365 lbs.","d"
"What is the top speed that a Komodo Dragon can reach?","13 mph","6 mph","10 mph","27 mph","a"
"Which of these American zoos does NOT house Komodo Dragons?","Honolulu Zoo","Disneys Animal Kingdom","Memphis Zoo","Bronx Zoo","d"
"How fast can a black bear run?","61km/hour","48 km/hour","39 km/hour","53 km/hour","b"
"Which of the following is not a nickname for a polar bear?","White bear","Great bear","Northern bear","Sea bear","b"
"At what age can grizzly bears start to mate?","9 years","1 and a half year","7 weeks","4 and a half year","d"
"How many years does a mother grizzly stay with her cubs?","5 months to 10 months","1and a half to 3 and a half years","6 weeks to 1 year","7-8 years","b"
"How many polar bear subspecies are there?","0","3","5","1","a"
"Which of these animals usually preys on black bear cubs?","Hedgehog","Garden snake","Cougar","Dog","c"
"What of these members of the bear family is the largest?","Black bear","Panda","Grizzly bear","Polar bear","d"
"Where do orphaned grizzly cubs Grinder and Coola live?","Yukon","Northwest Territories","British Columbia","Ontario","c"
"How many eggs does a turkey usually lay?","8-15","4-12","6-13","4-8","a"
"How fast can a domestic cat sprint?","15 MPG","30 MPH","17 MPH","25 MPH","b"
"Which of these statements if true about a cat?","Their urine glows under a black light.","Normal body temperature for a a cat is 95 degrees Fahrenheit.","They take about 50 breaths per minute.","They walk on the bottoms of their feet.","a"
"According to a survey, what percentage of American cat owners admit to blow drying their feline after giving it a bath?","15%","70%","25%","5%","c"
"Which type of cat is almost always female?","Calico","White","Persian","Siamese","a"
"Cats have 517 of these in their entire body.","Claws","Whiskers","Muscles","Bones","c"
"What year was the very first cat show held?","1895","1926","1877","1901","a"
"Which of these is not one of the most popular names for female cats in the USA?","Missy","Pumpkin","Socks","Tigger","c"
"Finish this old phrase:When you call a dog, he comes right over to you. When you call a cat, she________________.","climbs the curtains","takes a message","thinks its dinner time","runs away from you","b"
"On what continent can aardvarks be found?","Africa","Asia","South America","Australia","a"
"What is the scientific name for an aardvark?","Troglodytes pan","Orycteropus afer","Loxodonta aficanus","Muscous domesticus","b"
"Aardvark is a word coming from the Afrikaans/Dutch that literally translates as what?","Long Nose","Ant Eater","Pig Like","Earth Pig","d"
"How many young can an adult aardvark have at one time?","6","up to one dozen","only 1","3","c"
"What is the gestation period for an aardvark?","1 full year","9 months","3 months","7 months","d"
"Which one of these statements about aardvarks is false?","Aardvarks are hunted for meat.","Aardvarks are color blind.","Aardvarks are nocturnal.","Aardvarks only eat termites.","d"
"What color was the aardvark from the Pink Panther cartoon?","Red","Blue","Pink","Gray","b"
"What is the gestation period of a dolphin?","Varies by species","16 months","9 months","12 months","a"
"Which of these is NOT a species of dolphin?","Eastern Dolphin","Orca","Pilot whale","False Killer Whale","a"
"What year was named by the United Nations as the Year of the Dolphin?","1985","2007","2000","1999","b"
"Approximately, how many species of dolphins exist?","20","40","30","12","b"
"Where in the world can you find the dolphin known as the Boto?","Asia","Australia","South America","North America","c"
"What is the scientific name of the Common Raccoon?","Procyon cancrivorus","Procyon nelus","Procyon lotor","Procyon insularis","c"
"Which of these in NOT a species of raccoon?","Common Raccoon","Tree Raccoon","Tres Marias Raccoon","Crab Eating Raccoon","b"
"How many young can an adult badger have at one time?","1-8","just 1","1-5","1-2","c"
"Which of these is not a part of the badgers diet?","Insects","Birds","Ground squirrels","Rattlesnakes","a"
"Which of the following octopuses could most easily kill a human?","The Common Octopus","The Blue Ringed Octopus","The Giant Pacific Octopus","Seven Armed Octopus","b"
"How many hearts do most octopi have?","2","1","3","0","c"
"Which of the following best defines the octopus related word midden?","a pile of shells","a burrow in the sand used as a den","a hole in the rock face or corral used as a den","a chemical in the ink sprayed from an octopus siphon","a"
"Which of the following is the name for an octopuss tongue?","Siphon","Hemetoy","Mantle","Radula","d"
"Octopuses have excellent vision. Which of the following statements about an octopuss vision is NOT true?","They can see well at night.","They can see in depth.","They can make out size and shape very well.","They can see in color.","d"
"Which of the following octopi has the scientific name Enteroctopus Dofleini?","None of these","Giant Pacific Octopus","Common Octopus","Blue Ringed Octopus","b"
"Which of the following words is NOT related to the octopus?","Chemoreceptors","Chromatophores","Ambush","Tentacles","d"
"What two continents did Smilodon inhabit?","North and South America","Europe and Asia","Europe and Africa","Asia and Africa","a"
"How much could a full-grown Smilodon weigh?","525 lbs.","350 lbs.","450 lbs.","400 lbs.","c"
"Which species of Smilodon was the largest?","Smilodon fatalis","Smilodon populator","Smilodon locor","Smilodon gracilis","b"
"Approximately how long ago did Smilodon become extinct?","5,000 years","20,000 years","10,000 years","15,000 years","c"
"What king of habitat do Tomato Frogs live in?","in the snowy mountain tops","in marshes, shallow pools, flooded meadows, and wetlands","in dessert areas that are very arid and dry","in the salty ocean","b"
"Tomato Frogs existence is threatened due to what reason?","Habitat destruction","Their legs are used for food in fine dining restaurants.","They are hunted for their oils that are used as a skin moisturizer.","Flooding","a"
"When Tomato Frogs are in captivity at a zoo, what kind of food are they fed?","Grass, seaweed, and other vegetation","Small fish, such as minnows and guppies","Vitamin-dusted crickets and mealworms.","The same food they would eat in the wild","c"
"Manatees are found more commonly in Caribbean, Mexico, and Florida waters. Why?","The water is cool.","There is a better food variety.","The water is warm.","The water is salty.","c"
"Which of these do manatees use to communicate with their calves and other manatees?","Sounds","All of these","Touch","Movement","b"
"Due to the presence of a specific protein in the blood plasma octopuses have this unusual blood color.","Blue","Black","Bright green","Fluorescent pink","a"
"Some animals have an inborn instinct to swallow gastroliths in order to improve the breaking down of food inside their stomachs. What kind of objects are gastroliths?","Rocks","Plants that are rich in digestive enzymes","Insects","Excrements","a"
"Parthenogenesis (from Greek - virgin creation), an asexual way of reproduction without the need of fertilization, occurs naturally in these animals.","All of these","Birds","Reptiles","Fish","a"
"Which of  the following statements is true about mosquitoes?","Only female mosquitoes suck blood.","Only male mosquitoes suck blood.","All mosquitoes on the planet drink blood.","Only baby mosquitoes drink blood.","a"
"What kind of respiratory organs do lungfish have?","They have both lungs and gills.","Lungfish do not have any respiratory organs. They absorb oxygen through their skin.","They breathe only with gills.","They do not have gills, they use their lungs for respiration.","a"
"Cockroaches are among the most resilient creatures on our planet. But how long can they survive without air?","60 minutes","45 minutes","10 minutes","2 hours","b"
"Human skin has the unique ability to acquire a darker shade when exposed to UV-rays. What animals share this ability with us?","Dolphins and seals","Chimpanzees and gorillas","Pigs and hammerhead sharks","All reptiles and anthropoid apes","c"
"Koalas almost exclusively feed on this type of food.","Bottle tree leaves","Tea tree leaves","Eucalyptus leaves","Bamboo leaves","c"
"Which of the following statements is true about snails?","None of these","Snails do have tooth-like formations.","Snails do not have any teeth or tooth-like formations.","Snails have real teeth very similar to those of mammals.","b"
"Some sharks hardly ever stop swimming during their whole existence. What is the reason for this?","Some sharks are very desirable hosts for small parasitic creatures. Those sharks are constantly trying to escape from them by incessant swimming.","Sharks are highly anxious and easily agitated animals. They cannot stay in the same place for more than a few seconds.","Sharks are cold-blooded animals. If they stop moving their body temperature will decrease too much and will cause hypothermia, which can be lethal.","Some sharks have lost the ability to pump water through their gills, so they need to keep moving in order to stay alive","d"
"The Mimic Leatherjacket, found in the tropical marine waters throughout the Indo-Pacific, mimics which poisonous fish?","Red Bass","Hogfish","Saddled Puffer","Stonefish","c"
"This primitive shark, with a brown thin eel-like body, has six pairs of gill slits and trident-like teeth.","Frilled shark","Tiger shark","Bull shark","Sharpnose seven-gill shark","a"
"This fish, which resembles the Angel fish, is recognized by its brightly coloured and patterned body, as well as by the dark band across its eyes.","Butterfly fish","Purple queen","Cichlid","Clown fish","a"
"The Parrot fish, found in the Atlantic Indian and Pacific Ocean reefs, was given its name for what reason?","Because of the shape of its body","Because it can fly a few metres above water","Because its body is in different flashy colours","Because of its beak-like mouth","d"
"What is the other name of Mola mola, a fish generally considered to be the most massive bony fish in the world?","Filefish","Ocean Sunfish","Pufferfish","Triggerfish","b"
"When threatened, this fish, also known as balloonfish, increases in size by swallowing water or air.","Bowfin","Porcupinefish","Bichir","Oar fish","b"
"The zebrafish (Girella zebra), which can be recognised by its pale body and yellow fins, is endemic to which region?","Amazon River Basin","Australian waters","The Caribbean","Japan waters","b"
"The Flashlight fish, has a light-producing organ, which contains luminescent bacteria. Where is this organ located?","On the dorsal fin of the fish","Below the eye of the fish","Above the eye of the fish","Between the eyes of the fish","b"
"The catfishes Physailia pellucida and Kryptopterus bicirrhis, found in the mid-waters of Southeast Asia, use what kind of camouflage?","Transparency","Change their colour","Mimic algae","Mimic poisonous fish","a"
"The Giant Panda and which of the following serve as an Asian countrys national emblem?","The dragon","The Golden Lion Tamarin","The Chinese alligator","The South China Tiger","a"
"What is the gestation period of the Giant Panda?","40-50 days","60-90 days","90-120 days","95-160 days","d"
"This animal is the second most expensive for zoos to maintain after the Giant Panda.","Lion","Elephant","Giraffe","Bear","b"
"The giant pandas diet is 99% this.","bananas","fish","honey","bamboo","d"
"Pandas live in the mountains in the Sichuan, Shaanxi, and Gansu provinces in this country.","Mongolia","Thailand","China","Korea","c"
"At birth, pandas weigh about 4 ounces and are the size of a stick of butter. Which of these is NOT true about a newborn panda?","They are grey in color.","They nurse up to 14 times a day.","They are hairless.","They are blind.","a"
"Pandas spend 10-16 hours a day eating, the rest of the time they are usually resting. When are pandas most active?","at dusk and at dawn","between 10am and 2pm","between 2p and 10pm","only at night","a"
"When a panda is born, it is impossible to tell if it is male or female. How old is the panda before its gender is known?","3 months","1 year","4 years","6 months","c"
"Which of these is TRUE about pandas?","They belong to the raccoon family.","They are poor climbers.","They were unknown to the Western world until the 1600s.","They are carnivores.","d"
"How long does a panda usually live in captivity?","10 - 15 years","80 - 90 years","20 - 30 years","55 - 65 years","c"
"The panda is the symbol of this conservation organization, formed in 1961.","Leave It Wild","The Conservation Society","The African Conservation Foundation","The World Wildlife Fund","d"
"How many stomachs does a starfish have?","1","0","2","5","c"
"In which country is the Gohongaze Starfish considered an edible delicacy?","China","Italy","New Zealand","Japan","d"
"There are two classes of starfish. Name them.","Salt Stars and Fresh Stars","Soft Stars and Hard Stars","Sea Star and Brittle Stars","Common Stars and Rare Stars","c"
"Which of these is not a relative of the starfish?","Sea Urchin","Sea Cucumber","Sand Dollar","Sea Horse","d"
"What is located on the end of every arm of a starfish?","Ear","Whisker","Eye","Mouth","c"
"Scorpions are active at night in order to avoid which of their predators?","Mice","Lizards","All of these","Centipedes","c"
"Raccoons are usually nocturnal animals, and they are famous for dousing their food before eating it. This is actually an activity that imitates foraging for food at shores. What is the term for such an activity?","Vacuum activity","Vain activity","All of these","False activity","a"
"What sense helps kiwis find food in the dark?","All of these","Sense of smell","Eyesight","Hearing","b"
"Kakapo is a nocturnal parrot indigenous to New Zealand. Due to its resemblance to this nocturnal animal, it is also called by its name.","Raccoon","Cat","Rat","Owl","d"
"Mink are mainly active at night and they do not hibernate. Which of these animals is a predator of the American Mink?","All of these","Wolf","Owl","Coyote","a"
"What animal is the largest nocturnal prosimian on the planet?","Gorilla","Mantled Guereza","Aye-aye","Olive Baboon","c"
"Catfish are bony fish that are active in the nighttime. How did they get their interesting name?","They have barbels that remind of cat whiskers.","They like to rub against objects like cats do.","They have cat eyes.","All of these","a"
"Fireflies are known for their ability to produce light of this color.","Yellow","All of these","Pale red","Green","b"
"The Ocelot is a nocturnal cat that is also called by this name in certain regions.","All of these","McKenneys Wildcat","Jaguarete","Painted Leopard","a"
"Tapeti is a nocturnal cottontail rabbit that is indigenous to these areas.","Central and South America","Australia and Tasmania","South Asia","South Africa and Madagascar","a"
"What is the average speed dolphins can reach?","25.5 km/hr","14.5 km/hr","16.5 km/hr","38.5 km/hr","c"
"How deep can a bottlenose dolphin dive?","300 meters","800 meters","1250 meters","700 meters","a"
"How many different species of dolphins are there in the world?","15","48","32","12","c"
"How do dolphins generally sleep if they are in the wild?","None of these","like land mammals","They dont sleep at all.","with only one brain hemisphere in slow-wave sleep","d"
"Which is the smallest species of dolphin?","Maui Dolphin/Hectors Dolphin","The Spinner Dolphin","The Pacific White-Sided Dolphin","The Bottlenose Dolphin","a"
"Which of these statements is true about squirrels?","Some squirrel species are omnivorous.","Most squirrels are active in the daytime.","They cannot digest cellulose.","All of these","d"
"Which of these statements is true about the tongue of the giraffe?","The animal uses it as a tool to remove insects from its face.","All of these","It is about 18 inches (45 centimeters) long.","It is tough.","b"
"Which of these statements is true about elephants?","All of these","Their diet consists of 80% tree leaves.","They are able to digest 40% of their food.","They spend 8-10 hours a day eating.","c"
"Which of these statements is true about grasshoppers?","They have salivary glands.","Their digestive tract secretes digestive enzymes.","They have two antennae on their heads.","All of these","d"
"Which of these foods does the Canada goose include in its diet?","Green vegetation","All of these","Grains","Seaweeds","b"
"Which of these statements is true about the digestive system of the Hoatzin, a herbivorous tropical bird?","All of these","It has teeth that it uses for mastication.","It has four stomachs.","It breaks down its food through bacterial fermentation.","d"
"What is the meaning of the term graminivore?","an animal that feeds on fruit","an animal that feeds on seaweed","an animal that feeds on grass","an animal that feeds on tree leaves","c"
"What kind of herbivorous animals are the granivores?","Animals that feed on buds","All of these","Animals that feed on seeds","Animals that feed on fruit","c"
"Which of these statements is true about the diet of Green iguanas?","All of these","Young iguanas are known to eat the feces of mature iguanas.","Wild iguanas sometimes eat bird eggs.","They are primarily herbivorous.","a"
"Which of these statements is true about the diet of the Sumatran rhinoceros?","It feeds mainly in the morning and before dusk.","It consumes about 220 lb (100 kg) of food daily.","All of these","Its diet is rich in protein and poor in fiber.","a"
"Which continents does the natural habitat of the jaguar span upon?","Europe and Africa","South America and Africa","Africa and Asia","North and South America","d"
"Which of the following statements is not true about the reproduction of jaguars?","Jaguars gestation period is 93 - 105 days.","Female jaguars reach maturity earlier than males.","Both males and females provide parenting of the cubs.","Jaguars mate throughout the whole year.","c"
"How can jaguars be described in terms of social activity?","Solitary","Sociable","Group animals","None of these","a"
"All but one of the following activities are generally untypical for jaguars. Choose the one most natural to them.","Starting to eat their prey from the fleshy abdominal area","Stalking and ambushing their prey","Chasing their prey","Attacking humans","b"
"In nature adult jaguars are apex predators in the food chain. What does this mean?","They are not preyed on by other predators.","They feed only on other predators.","They do not hunt on other predators.","Besides hunting they also feed on plants.","a"
